id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
999,TRUE,95,Roma,ROM,106,Inter,INT,2,1,2.39527,1.17527,2016-10-02 22:45:00,0.6738,0.1871,0.1391
1000,TRUE,105,Napoli,NAP,95,Roma,ROM,1,3,1.65517,1.81758,2016-10-15 17:00:00,0.3336,0.2516,0.4148
1001,TRUE,114,Pescara,PES,102,Sampdoria,SAM,1,1,1.69154,1.6457,2016-10-15 20:00:00,0.3932,0.266,0.3408
1002,TRUE,98,Juventus,JUV,99,Udinese,UDI,2,1,2.46977,0.257762,2016-10-15 22:45:00,0.9308,0.0585,0.0107
1003,TRUE,110,Fiorentina,FIO,107,Atalanta,ATA,0,0,1.36172,0.93609,2016-10-16 14:30:00,0.4633,0.3067,0.23
1004,TRUE,101,Genoa,GEN,108,Empoli,EMP,0,0,0.287766,0.0947143,2016-10-16 17:00:00,0.2317,0.7027,0.0656
1005,TRUE,106,Inter,INT,116,Cagliari,CAG,1,2,2.61615,1.4579,2016-10-16 17:00:00,0.6907,0.1912,0.1181
1006,TRUE,96,Lazio,LAZ,97,Bologna,BOL,1,1,2.91842,1.04123,2016-10-16 17:00:00,0.81,0.1326,0.0574
1007,TRUE,104,Sassuolo,SAS,115,Crotone,CRO,2,1,2.05142,0.634162,2016-10-16 17:00:00,0.7474,0.1792,0.0734
1008,TRUE,109,Chievo,CHI,111,AC Milan,MIL,1,3,0.253892,1.59791,2016-10-16 22:45:00,0.033,0.1689,0.7981
1009,TRUE,100,Palermo,PAL,113,Torino,TOR,1,4,0.865751,1.20703,2016-10-17 22:45:00,0.2523,0.296,0.4517
1010,TRUE,102,Sampdoria,SAM,101,Genoa,GEN,2,1,2.08079,1.0875,2016-10-22 20:00:00,0.6432,0.2361,0.1207
1011,TRUE,111,AC Milan,MIL,98,Juventus,JUV,1,0,0.254814,0.731154,2016-10-22 22:45:00,0.1178,0.4441,0.4381
1012,TRUE,99,Udinese,UDI,114,Pescara,PES,3,1,2.33345,0.694512,2016-10-23 14:30:00,0.8299,0.1271,0.043
1013,TRUE,113,Torino,TOR,96,Lazio,LAZ,2,2,1.66152,1.31796,2016-10-23 17:00:00,0.4609,0.277,0.2621
1014,TRUE,116,Cagliari,CAG,110,Fiorentina,FIO,3,5,1.30024,2.22004,2016-10-23 17:00:00,0.1737,0.2154,0.6109
1015,TRUE,115,Crotone,CRO,105,Napoli,NAP,1,2,1.78468,2.32041,2016-10-23 17:00:00,0.2324,0.2548,0.5128
1016,TRUE,108,Empoli,EMP,109,Chievo,CHI,0,0,0.445783,1.014,2016-10-23 17:00:00,0.1445,0.3373,0.5182
1017,TRUE,107,Atalanta,ATA,106,Inter,INT,2,1,2.3909,0.235632,2016-10-23 17:00:00,0.9422,0.0522,0.0056
1018,TRUE,97,Bologna,BOL,104,Sassuolo,SAS,1,1,1.39945,0.638691,2016-10-23 20:00:00,0.5783,0.2864,0.1353
1019,TRUE,95,Roma,ROM,100,Palermo,PAL,4,1,2.48508,0.435093,2016-10-23 22:45:00,0.8699,0.1037,0.0264
1020,TRUE,101,Genoa,GEN,111,AC Milan,MIL,3,0,0.918374,0.437331,2016-10-25 22:45:00,0.4891,0.3526,0.1583
3281,TRUE,106,Inter,INT,113,Torino,TOR,2,1,2.39829,0.547634,2016-10-26 22:45:00,0.8561,0.1185,0.0254
3282,TRUE,98,Juventus,JUV,102,Sampdoria,SAM,4,1,2.13285,0.347792,2016-10-26 22:45:00,0.8497,0.1231,0.0272
3283,TRUE,96,Lazio,LAZ,116,Cagliari,CAG,4,1,3.41279,1.28037,2016-10-26 22:45:00,0.838,0.1128,0.0492
3284,TRUE,105,Napoli,NAP,108,Empoli,EMP,2,0,3.89995,0.29497,2016-10-26 22:45:00,0.9871,0.0113,0.0016
3285,TRUE,109,Chievo,CHI,97,Bologna,BOL,1,1,1.00976,0.201128,2016-10-26 22:45:00,0.6106,0.3287,0.0607
3286,TRUE,110,Fiorentina,FIO,115,Crotone,CRO,1,1,1.41393,0.725924,2016-10-26 22:45:00,0.5365,0.3133,0.1502
3287,TRUE,114,Pescara,PES,107,Atalanta,ATA,0,1,0.22903,0.665026,2016-10-26 22:45:00,0.1093,0.4534,0.4373
3288,TRUE,104,Sassuolo,SAS,95,Roma,ROM,1,3,1.00699,2.21845,2016-10-26 22:45:00,0.1123,0.1827,0.705
3289,TRUE,100,Palermo,PAL,99,Udinese,UDI,1,3,0.59003,0.990877,2016-10-27 22:45:00,0.1988,0.3455,0.4557
3290,TRUE,97,Bologna,BOL,110,Fiorentina,FIO,0,1,0.225855,1.71314,2016-10-29 20:00:00,0.0255,0.1452,0.8293
3291,TRUE,98,Juventus,JUV,105,Napoli,NAP,2,1,0.49027,0.904839,2016-10-29 22:45:00,0.172,0.3572,0.4708
3292,TRUE,107,Atalanta,ATA,101,Genoa,GEN,3,0,1.30193,0.801499,2016-10-30 15:30:00,0.4881,0.3065,0.2054
3293,TRUE,96,Lazio,LAZ,104,Sassuolo,SAS,2,1,1.78915,1.2589,2016-10-30 18:00:00,0.5252,0.2638,0.211
3294,TRUE,111,AC Milan,MIL,114,Pescara,PES,1,0,1.74004,0.736729,2016-10-30 18:00:00,0.6428,0.2309,0.1263
