id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12774,TRUE,166,Montpellier,MPL,235,Nimes,NIM,1,0,0.579923,0.719947,2019-09-25 17:00:00,0.2493,0.4011,0.3496
12776,TRUE,174,Toulouse,TOU,167,Angers,ANG,0,2,0.227476,1.35732,2019-09-25 17:00:00,0.0547,0.2427,0.7026
12777,TRUE,160,Lille,LIL,225,Strasbourg,STR,2,0,3.02158,0.234977,2019-09-25 17:00:00,0.9595,0.0343,0.0062
12778,TRUE,224,Amiens,AMI,176,Bordeaux,BOR,1,3,1.33067,0.662691,2019-09-25 17:00:00,0.5836,0.2787,0.1377
12772,TRUE,161,Paris Saint Germain,PSG,177,Reims,REI,0,2,0.530839,1.17459,2019-09-25 19:00:00,0.152,0.3002,0.5478
12784,TRUE,178,Lyon,LYO,168,Nantes,NAN,0,1,0.962876,0.515732,2019-09-28 11:30:00,0.4618,0.3537,0.1845
12780,TRUE,176,Bordeaux,BOR,161,Paris Saint Germain,PSG,0,1,0.104666,2.83454,2019-09-28 15:30:00,0.0026,0.033,0.9644
12779,TRUE,170,Nice,NIC,160,Lille,LIL,1,1,1.07057,1.35573,2019-09-28 18:00:00,0.2705,0.3008,0.4287
12781,TRUE,167,Angers,ANG,224,Amiens,AMI,1,1,0.903446,1.0426,2019-09-28 18:00:00,0.2902,0.3215,0.3883
12782,TRUE,171,Monaco,MON,241,Brest,BRE,4,1,3.77849,0.395322,2019-09-28 18:00:00,0.9697,0.026,0.0043
12783,TRUE,180,Metz,MET,174,Toulouse,TOU,2,2,1.52646,0.82033,2019-09-28 18:00:00,0.5732,0.2666,0.1602
12788,TRUE,177,Reims,REI,181,Dijon,DJN,1,2,0.784118,1.41539,2019-09-28 18:00:00,0.1774,0.2765,0.5461
12785,TRUE,225,Strasbourg,STR,166,Montpellier,MPL,1,0,0.390945,1.28128,2019-09-29 13:00:00,0.0737,0.2468,0.6795
12787,TRUE,235,Nimes,NIM,175,Saint-Etienne,SEN,0,1,1.71161,0.856429,2019-09-29 15:00:00,0.5845,0.2659,0.1496
12786,TRUE,164,Marseille,MAR,163,Rennes,REN,1,1,0.674547,0.682156,2019-09-29 19:00:00,0.3062,0.3944,0.2994
12791,TRUE,224,Amiens,AMI,164,Marseille,MAR,3,1,2.90722,0.437853,2019-10-04 19:45:00,0.927,0.0599,0.0131
